NATURGY,29.300,1.17,0.34,4.48,29.330,28.590,49745,28410,11:14,2022-04-27 11:30:23.889138
PHARMA MAR,71.300,0.91,0.64,25.04,71.940,70.440,23835,1309,11:15,2022-04-27 11:30:23.889138
RED ELÉCTRICA,18.885,0.85,0.16,0.70,19.035,18.410,139834,10218,11:15,2022-04-27 11:30:23.889138
REPSOL,12.825,1.26,0.16,26.29,12.985,12.595,1489720,20108,11:15,2022-04-27 11:30:23.889138
ROVI,61.900,-0.40,-0.25,-16.12,62.150,60.950,24342,3471,11:00,2022-04-27 11:30:23.889138
SANTANDER,2.806,-1.41,-0.04,-4.56,2.900,2.800,29759184,48667,11:15,2022-04-27 11:30:23.889138
SIEMENS GAMESA,14.925,0.78,0.11,-29.16,15.155,14.490,530820,10166,11:14,2022-04-27 11:30:23.889138
SOLARIA,21.480,2.68,0.56,25.47,21.700,20.800,150426,2684,11:12,2022-04-27 11:30:23.889138
TELEFÓNICA,4.689,-1.20,-0.06,21.73,4.740,4.670,4002536,27098,11:14,2022-04-27 11:30:23.889138
ACCIONA,190.200,0.37,0.70,13.15,190.600,187.800,20121,10434,12:14,2022-04-27 12:30:17.057196
ACERINOX,9.736,3.03,0.29,-14.48,9.754,9.460,476158,2634,12:14,2022-04-27 12:30:17.057196
ACS,24.940,1.22,0.30,7.92,24.950,24.240,195804,7349,12:13,2022-04-27 12:30:17.057196
AENA,144.150,-2.40,-3.55,3.85,146.000,139.750,65548,21622,12:13,2022-04-27 12:30:17.057196
ALMIRALL,12.150,0.00,0.00,7.52,12.190,11.970,42574,2184,12:14,2022-04-27 12:30:17.057196
AMADEUS IT GROUP,59.400,0.47,0.28,-0.40,59.960,57.840,160596,26760,12:14,2022-04-27 12:30:17.057196
ARCELORMITTAL,27.630,2.77,0.74,-2.63,27.640,26.700,245285,25912,12:15,2022-04-27 12:30:17.057196
BANCO SABADELL,0.721,1.81,0.01,26.59,0.725,0.699,14039255,4056,12:14,2022-04-27 12:30:17.057196
BANKINTER,5.474,0.81,0.04,22.78,5.500,5.384,882656,4920,12:15,2022-04-27 12:30:17.057196
BBVA,4.681,-0.04,-0.00,-6.76,4.780,4.651,6636874,30735,12:14,2022-04-27 12:30:17.057196
CAIXABANK,2.953,0.61,0.02,28.30,2.982,2.904,2674258,23803,12:14,2022-04-27 12:30:17.057196
CELLNEX TELECOM,45.480,1.29,0.58,-11.14,45.500,44.810,245236,30896,12:15,2022-04-27 12:30:17.057196
CIE AUTOMOTIVE,19.810,1.59,0.31,-26.63,19.910,19.330,115025,2428,12:07,2022-04-27 12:30:17.057196
COLONIAL,8.275,0.98,0.08,0.30,8.280,8.140,233309,4465,12:12,2022-04-27 12:30:17.057196
ENAGAS,20.560,0.98,0.20,0.78,20.610,20.110,169339,5387,12:14,2022-04-27 12:30:17.057196
ENDESA,20.200,0.90,0.18,0.00,20.250,19.790,159238,21387,12:14,2022-04-27 12:30:17.057196
FERROVIAL,25.090,1.33,0.33,-8.96,25.100,24.290,216871,18406,12:14,2022-04-27 12:30:17.057196
FLUIDRA,25.100,0.32,0.08,-28.69,25.180,24.800,129909,4910,12:15,2022-04-27 12:30:17.057196
GRIFOLS,16.135,-3.01,-0.50,-4.39,16.510,15.990,364372,6876,12:12,2022-04-27 12:30:17.057196
IAG,1.683,0.21,0.00,-1.23,1.701,1.625,10970232,8367,12:14,2022-04-27 12:30:17.057196
IBERDROLA,10.675,1.23,0.13,4.27,10.710,10.375,4085964,68721,12:15,2022-04-27 12:30:17.057196
INDITEX,20.440,0.89,0.18,-28.36,20.490,20.130,850514,63704,12:15,2022-04-27 12:30:17.057196
INDRA,9.215,0.55,0.05,-3.20,9.260,9.045,270712,1628,12:13,2022-04-27 12:30:17.057196
MAPFRE,1.867,0.11,0.00,3.41,1.885,1.839,1403132,5750,12:14,2022-04-27 12:30:17.057196
MELIÁ HOTELS,7.455,0.61,0.05,24.21,7.470,7.260,321821,1643,12:11,2022-04-27 12:30:17.057196
MERLIN PROP,10.690,-0.47,-0.05,11.70,10.690,10.490,161373,5022,12:03,2022-04-27 12:30:17.057196
NATURGY,29.270,1.07,0.31,4.38,29.350,28.590,63433,28381,12:13,2022-04-27 12:30:17.057196
PHARMA MAR,71.520,1.22,0.86,25.43,71.940,70.440,27697,1313,12:11,2022-04-27 12:30:17.057196
RED ELÉCTRICA,18.935,1.12,0.21,0.97,19.035,18.410,178614,10245,12:13,2022-04-27 12:30:17.057196
REPSOL,12.915,1.97,0.25,27.18,12.985,12.595,1715995,20249,12:15,2022-04-27 12:30:17.057196
ROVI,62.150,0.00,0.00,-15.79,62.150,60.950,28554,3485,12:14,2022-04-27 12:30:17.057196
SANTANDER,2.827,-0.69,-0.02,-3.86,2.900,2.800,36136972,49022,12:15,2022-04-27 12:30:17.057196
SIEMENS GAMESA,14.925,0.78,0.11,-29.16,15.155,14.490,595958,10166,12:14,2022-04-27 12:30:17.057196
SOLARIA,21.370,2.15,0.45,24.82,21.700,20.800,209471,2670,12:11,2022-04-27 12:30:17.057196
TELEFÓNICA,4.684,-1.31,-0.06,21.60,4.740,4.670,4827730,27069,12:15,2022-04-27 12:30:17.057196
ACCIONA,190.500,0.53,1.00,13.33,190.600,187.800,26400,10450,13:14,2022-04-27 13:30:08.898455
ACERINOX,9.746,3.13,0.30,-14.40,9.788,9.460,605263,2637,13:15,2022-04-27 13:30:08.898455
ACS,24.900,1.06,0.26,7.74,24.970,24.240,244419,7337,13:12,2022-04-27 13:30:08.898455
AENA,142.700,-3.39,-5.00,2.81,146.000,139.750,76459,21405,13:14,2022-04-27 13:30:08.898455
ALMIRALL,12.120,-0.25,-0.03,7.26,12.200,11.970,69415,2179,13:15,2022-04-27 13:30:08.898455
AMADEUS IT GROUP,59.360,0.41,0.24,-0.47,59.960,57.840,196955,26742,13:14,2022-04-27 13:30:08.898455
ARCELORMITTAL,27.740,3.18,0.85,-2.24,27.850,26.700,321524,26015,13:14,2022-04-27 13:30:08.898455
BANCO SABADELL,0.715,1.05,0.01,25.64,0.725,0.699,16014197,4026,13:14,2022-04-27 13:30:08.898455
BANKINTER,5.466,0.66,0.04,22.60,5.500,5.384,950798,4913,13:15,2022-04-27 13:30:08.898455
BBVA,4.678,-0.10,-0.00,-6.81,4.780,4.651,8479890,30719,13:14,2022-04-27 13:30:08.898455
CAIXABANK,2.940,0.17,0.01,27.73,2.982,2.904,3260482,23698,13:14,2022-04-27 13:30:08.898455
CELLNEX TELECOM,45.740,1.87,0.84,-10.63,45.950,44.810,329692,31072,13:15,2022-04-27 13:30:08.898455
CIE AUTOMOTIVE,19.710,1.08,0.21,-27.00,19.910,19.330,124267,2415,13:10,2022-04-27 13:30:08.898455
COLONIAL,8.250,0.67,0.06,0.00,8.280,8.140,311958,4452,13:13,2022-04-27 13:30:08.898455
ENAGAS,20.600,1.18,0.24,0.98,20.650,20.110,212255,5397,13:14,2022-04-27 13:30:08.898455
ENDESA,20.200,0.90,0.18,0.00,20.250,19.790,199360,21387,13:12,2022-04-27 13:30:08.898455
FERROVIAL,24.990,0.93,0.23,-9.33,25.130,24.290,273150,18333,13:13,2022-04-27 13:30:08.898455
FLUIDRA,25.160,0.56,0.14,-28.52,25.200,24.800,148004,4922,13:15,2022-04-27 13:30:08.898455
GRIFOLS,16.250,-2.31,-0.39,-3.70,16.510,15.990,426550,6925,13:15,2022-04-27 13:30:08.898455
IAG,1.671,-0.51,-0.01,-1.94,1.701,1.625,12372174,8307,13:15,2022-04-27 13:30:08.898455
IBERDROLA,10.700,1.47,0.15,4.52,10.710,10.375,4820687,68882,13:15,2022-04-27 13:30:08.898455
INDITEX,20.380,0.59,0.12,-28.57,20.490,20.130,1062061,63517,13:14,2022-04-27 13:30:08.898455
INDRA,9.210,0.49,0.05,-3.26,9.260,9.045,298594,1627,13:10,2022-04-27 13:30:08.898455
MAPFRE,1.861,-0.21,-0.00,3.07,1.885,1.839,1626281,5731,13:14,2022-04-27 13:30:08.898455
MELIÁ HOTELS,7.405,-0.07,-0.00,23.38,7.470,7.260,346860,1632,13:14,2022-04-27 13:30:08.898455
MERLIN PROP,10.680,-0.56,-0.06,11.60,10.730,10.490,201502,5017,13:07,2022-04-27 13:30:08.898455
NATURGY,29.280,1.10,0.32,4.41,29.430,28.590,75576,28390,13:14,2022-04-27 13:30:08.898455
PHARMA MAR,71.560,1.27,0.90,25.50,71.940,70.440,30521,1313,13:11,2022-04-27 13:30:08.898455
RED ELÉCTRICA,19.070,1.84,0.34,1.69,19.070,18.410,229352,10318,13:14,2022-04-27 13:30:08.898455
REPSOL,12.865,1.58,0.20,26.69,12.985,12.595,1982162,20171,13:15,2022-04-27 13:30:08.898455
ROVI,61.950,-0.32,-0.20,-16.06,62.350,60.950,33345,3473,13:11,2022-04-27 13:30:08.898455
SANTANDER,2.820,-0.91,-0.03,-4.08,2.900,2.800,44013156,48909,13:15,2022-04-27 13:30:08.898455
SIEMENS GAMESA,14.785,-0.17,-0.03,-29.83,15.155,14.490,674896,10071,13:14,2022-04-27 13:30:08.898455
SOLARIA,21.350,2.06,0.43,24.71,21.700,20.800,225367,2668,13:12,2022-04-27 13:30:08.898455
TELEFÓNICA,4.710,-0.76,-0.04,22.27,4.740,4.670,5440143,27219,13:15,2022-04-27 13:30:08.898455
ACCIONA,190.400,0.47,0.90,13.27,190.600,187.800,29299,10445,14:14,2022-04-27 14:30:06.544355
ACERINOX,9.750,3.17,0.30,-14.36,9.788,9.460,662117,2638,14:15,2022-04-27 14:30:06.544355
ACS,24.750,0.45,0.11,7.09,24.970,24.240,351208,7293,14:13,2022-04-27 14:30:06.544355
AENA,142.350,-3.62,-5.35,2.56,146.000,139.750,89767,21352,14:14,2022-04-27 14:30:06.544355
ALMIRALL,12.130,-0.16,-0.02,7.35,12.200,11.970,87153,2181,14:15,2022-04-27 14:30:06.544355
AMADEUS IT GROUP,59.280,0.27,0.16,-0.60,59.960,57.840,220836,26706,14:15,2022-04-27 14:30:06.544355
ARCELORMITTAL,27.820,3.48,0.93,-1.96,27.900,26.700,371079,26090,14:14,2022-04-27 14:30:06.544355
