BBVA,5.167,1.49,0.08,2.93,5.178,5.108,3105725,34453,13:14,2022-04-21 13:30:01.425493
CAIXABANK,3.161,0.86,0.03,37.33,3.168,3.114,4614899,25480,13:14,2022-04-21 13:30:01.425493
CELLNEX TELECOM,45.570,0.55,0.25,-10.96,45.980,45.000,260883,30957,13:13,2022-04-21 13:30:01.425493
CIE AUTOMOTIVE,20.980,2.34,0.48,-22.30,20.980,20.460,120649,2571,13:13,2022-04-21 13:30:01.425493
COLONIAL,8.320,1.28,0.10,0.85,8.360,8.180,136307,4490,13:13,2022-04-21 13:30:01.425493
ENAGAS,20.760,-1.38,-0.29,1.76,21.080,20.720,213125,5439,13:12,2022-04-21 13:30:01.425493
ENDESA,19.940,0.58,0.11,-1.29,20.070,19.800,184065,21112,13:12,2022-04-21 13:30:01.425493
FERROVIAL,25.680,1.34,0.34,-6.82,25.730,25.340,189939,18839,13:10,2022-04-21 13:30:01.425493
FLUIDRA,26.240,2.82,0.72,-25.45,26.260,25.600,106577,5133,13:14,2022-04-21 13:30:01.425493
GRIFOLS,16.725,2.36,0.39,-0.89,16.905,16.120,651573,7127,13:13,2022-04-21 13:30:01.425493
IAG,1.848,6.57,0.11,8.45,1.850,1.750,21008516,9187,13:14,2022-04-21 13:30:01.425493
IBERDROLA,10.615,-0.05,-0.01,3.69,10.735,10.575,2802809,68335,13:14,2022-04-21 13:30:01.425493
INDITEX,21.180,1.53,0.32,-25.76,21.280,20.860,1026842,66011,13:12,2022-04-21 13:30:01.425493
INDRA,9.575,1.65,0.15,0.58,9.610,9.420,218197,1691,13:10,2022-04-21 13:30:01.425493
MAPFRE,1.954,0.88,0.02,8.22,1.958,1.937,1669057,6017,13:14,2022-04-21 13:30:01.425493
MELIÁ HOTELS,7.310,3.03,0.22,21.79,7.310,6.790,683778,1611,13:14,2022-04-21 13:30:01.425493
MERLIN PROP,10.900,0.46,0.05,13.90,10.930,10.800,354388,5121,13:14,2022-04-21 13:30:01.425493
NATURGY,29.020,-0.65,-0.19,3.48,29.390,28.920,62561,28138,13:10,2022-04-21 13:30:01.425493
PHARMA MAR,76.640,-0.39,-0.30,34.41,77.360,76.200,20856,1407,13:14,2022-04-21 13:30:01.425493
RED ELÉCTRICA,18.780,-1.80,-0.34,0.14,19.155,18.660,322537,10161,13:11,2022-04-21 13:30:01.425493
REPSOL,13.655,0.18,0.02,34.47,13.780,13.585,1242473,21410,13:14,2022-04-21 13:30:01.425493
ROVI,64.850,1.41,0.90,-12.13,65.200,63.500,54068,3636,13:14,2022-04-21 13:30:01.425493
SANTANDER,3.207,-0.14,-0.00,9.08,3.230,3.196,13430901,55620,13:14,2022-04-21 13:30:01.425493
SIEMENS GAMESA,15.895,0.22,0.04,-24.56,16.020,15.610,574339,10827,13:11,2022-04-21 13:30:01.425493
SOLARIA,22.100,0.50,0.11,29.09,22.520,21.680,314084,2761,13:12,2022-04-21 13:30:01.425493
TELEFÓNICA,4.915,0.61,0.03,27.60,4.932,4.866,4043098,28404,13:14,2022-04-21 13:30:01.425493
ACCIONA,191.800,-2.04,-4.00,14.10,196.800,191.700,69550,10522,14:11,2022-04-21 14:30:00.633231
ACERINOX,10.260,1.79,0.18,-9.88,10.290,10.000,672156,2776,14:14,2022-04-21 14:30:00.633231
ACS,25.000,0.32,0.08,8.18,25.150,24.960,228733,7367,14:14,2022-04-21 14:30:00.633231
AENA,152.700,1.90,2.85,10.01,153.400,150.250,33938,22905,14:13,2022-04-21 14:30:00.633231
ALMIRALL,12.070,-0.98,-0.12,6.81,12.250,11.980,163568,2170,14:08,2022-04-21 14:30:00.633231
AMADEUS IT GROUP,60.560,4.41,2.56,1.54,60.660,57.980,269896,27282,14:13,2022-04-21 14:30:00.633231
ARCELORMITTAL,30.905,3.05,0.92,8.92,31.070,29.950,304376,28983,14:14,2022-04-21 14:30:00.633231
BANCO SABADELL,0.798,3.85,0.03,40.08,0.800,0.771,20741920,4488,14:14,2022-04-21 14:30:00.633231
BANKINTER,5.668,5.00,0.27,27.13,5.680,5.384,2827177,5095,14:13,2022-04-21 14:30:00.633231
BBVA,5.163,1.41,0.07,2.85,5.178,5.108,3438786,34426,14:14,2022-04-21 14:30:00.633231
CAIXABANK,3.170,1.15,0.04,37.72,3.174,3.114,5302820,25552,14:13,2022-04-21 14:30:00.633231
CELLNEX TELECOM,45.410,0.20,0.09,-11.27,45.980,45.000,299657,30848,14:14,2022-04-21 14:30:00.633231
CIE AUTOMOTIVE,21.060,2.73,0.56,-22.00,21.060,20.460,126369,2581,14:06,2022-04-21 14:30:00.633231
COLONIAL,8.315,1.22,0.10,0.79,8.360,8.180,161245,4487,14:14,2022-04-21 14:30:00.633231
ENAGAS,20.710,-1.62,-0.34,1.52,21.080,20.710,243106,5426,14:14,2022-04-21 14:30:00.633231
ENDESA,19.895,0.35,0.07,-1.51,20.070,19.800,202106,21064,14:14,2022-04-21 14:30:00.633231
FERROVIAL,25.710,1.46,0.37,-6.71,25.730,25.340,214983,18861,14:14,2022-04-21 14:30:00.633231
FLUIDRA,26.780,4.94,1.26,-23.92,26.900,25.600,160978,5239,14:14,2022-04-21 14:30:00.633231
GRIFOLS,16.670,2.02,0.33,-1.21,16.905,16.120,709410,7104,14:14,2022-04-21 14:30:00.633231
IAG,1.855,6.95,0.12,8.83,1.855,1.750,24024872,9220,14:14,2022-04-21 14:30:00.633231
IBERDROLA,10.590,-0.28,-0.03,3.44,10.735,10.575,3320439,68174,14:12,2022-04-21 14:30:00.633231
INDITEX,21.250,1.87,0.39,-25.52,21.280,20.860,1175276,66229,14:14,2022-04-21 14:30:00.633231
INDRA,9.575,1.65,0.15,0.58,9.610,9.420,235536,1691,14:05,2022-04-21 14:30:00.633231
MAPFRE,1.950,0.67,0.01,8.00,1.958,1.937,1809195,6005,14:13,2022-04-21 14:30:00.633231
MELIÁ HOTELS,7.320,3.17,0.23,21.96,7.325,6.790,751349,1613,14:14,2022-04-21 14:30:00.633231
MERLIN PROP,10.900,0.46,0.05,13.90,10.930,10.800,373460,5121,14:13,2022-04-21 14:30:00.633231
NATURGY,29.040,-0.58,-0.17,3.55,29.390,28.920,75680,28158,14:14,2022-04-21 14:30:00.633231
PHARMA MAR,76.960,0.03,0.02,34.97,77.360,76.200,27892,1413,14:10,2022-04-21 14:30:00.633231
RED ELÉCTRICA,18.725,-2.09,-0.40,-0.15,19.155,18.660,355472,10132,14:14,2022-04-21 14:30:00.633231
REPSOL,13.660,0.22,0.03,34.52,13.780,13.585,1393129,21417,14:13,2022-04-21 14:30:00.633231
ROVI,64.800,1.33,0.85,-12.20,65.200,63.500,58189,3633,14:13,2022-04-21 14:30:00.633231
SANTANDER,3.207,-0.14,-0.00,9.08,3.230,3.196,16023075,55620,14:14,2022-04-21 14:30:00.633231
SIEMENS GAMESA,15.880,0.13,0.02,-24.63,16.020,15.610,661285,10817,14:14,2022-04-21 14:30:00.633231
SOLARIA,22.050,0.27,0.06,28.80,22.520,21.680,336990,2755,14:14,2022-04-21 14:30:00.633231
TELEFÓNICA,4.878,-0.14,-0.01,26.64,4.932,4.866,4629695,28190,14:14,2022-04-21 14:30:00.633231
ACCIONA,192.300,-1.79,-3.50,14.40,196.800,190.800,79637,10549,15:14,2022-04-21 15:30:16.739973
ACERINOX,10.265,1.84,0.19,-9.84,10.290,10.000,733041,2777,15:13,2022-04-21 15:30:16.739973
ACS,25.000,0.32,0.08,8.18,25.150,24.960,240643,7367,15:13,2022-04-21 15:30:16.739973
AENA,152.250,1.60,2.40,9.69,153.400,150.250,40258,22838,15:14,2022-04-21 15:30:16.739973
ALMIRALL,12.070,-0.98,-0.12,6.81,12.250,11.980,188716,2170,15:12,2022-04-21 15:30:16.739973
AMADEUS IT GROUP,60.620,4.52,2.62,1.64,60.660,57.980,305038,27309,15:14,2022-04-21 15:30:16.739973
ARCELORMITTAL,30.790,2.67,0.80,8.51,31.070,29.950,338273,28875,15:11,2022-04-21 15:30:16.739973
BANCO SABADELL,0.796,3.70,0.03,39.87,0.801,0.771,26015148,4481,15:14,2022-04-21 15:30:16.739973
BANKINTER,5.638,4.45,0.24,26.46,5.682,5.384,3019456,5068,15:14,2022-04-21 15:30:16.739973
